customer_id,true_persona,travel,dining,grocery,online_shopping,gas,entertainment,utilities_bills
ACQ020793,Dining Enthusiast,286.56,1309.36,390.44,529.33,283.56,402.14,376.83
ACQ020794,Everyday Essentials,195.02,399.34,1171.79,394.3,812.76,191.53,759.87
ACQ020795,Everyday Essentials,116.43,235.42,710.93,245.22,488.09,114.37,454.05
ACQ020796,Everyday Essentials,65.66,147.66,380.93,138.11,277.08,67.6,273.68
ACQ020797,Frequent Traveler,1232.79,506.14,272.2,399.28,177.17,341.49,497.02
ACQ020798,Everyday Essentials,131.58,254.87,776.8,243.47,501.95,127.39,443.55
ACQ020799,Balanced Spender,437.46,461.32,448.81,450.16,503.74,509.01,479.8
ACQ020800,Balanced Spender,391.02,378.14,413.49,343.64,370.17,421.93,387.26
ACQ020801,Online Shopper,67.54,127.97,133.11,568.14,62.16,187.68,126.5
ACQ020802,Balanced Spender,258.26,294.04,306.33,280.0,287.59,299.27,311.54
ACQ020803,Balanced Spender,416.9,481.51,434.84,424.11,477.09,525.75,494.12
ACQ020804,Frequent Traveler,571.41,269.09,140.85,187.33,84.69,179.16,249.28
ACQ020805,Online Shopper,64.83,137.95,128.96,572.14,62.68,195.7,130.38
ACQ020806,Frequent Traveler,715.84,292.79,148.64,237.48,105.69,213.83,297.12
ACQ020807,Frequent Traveler,982.39,498.03,240.2,367.44,160.25,282.0,448.46
ACQ020808,Frequent Traveler,400.59,176.64,93.03,135.91,52.61,119.73,166.89
ACQ020809,Balanced Spender,389.23,371.28,359.0,371.93,345.93,412.72,392.88
ACQ020810,Dining Enthusiast,183.53,865.6,312.63,382.7,191.57,327.27,245.73
ACQ020811,Frequent Traveler,870.98,363.4,210.89,290.12,127.61,265.93,372.71
ACQ020812,Online Shopper,96.07,198.27,207.96,917.76,106.41,347.42,215.39
ACQ020813,Frequent Traveler,977.33,415.44,198.53,320.2,149.84,269.49,447.86
ACQ020814,Balanced Spender,174.12,187.22,173.88,198.27,185.57,185.54,182.12
ACQ020815,Frequent Traveler,897.75,328.19,173.08,264.08,113.38,206.95,312.17
ACQ020816,Dining Enthusiast,229.07,993.55,353.97,461.06,214.22,359.46,287.46
ACQ020817,Dining Enthusiast,291.12,1295.65,463.49,605.28,310.29,449.66,369.91
ACQ020818,Online Shopper,94.8,217.93,208.62,962.28,108.5,329.6,225.59
ACQ020819,Online Shopper,147.17,289.1,298.63,1171.17,145.07,418.82,266.81
ACQ020820,Dining Enthusiast,137.78,576.39,202.56,236.02,136.12,215.81,192.55
ACQ020821,Everyday Essentials,72.67,143.32,400.76,142.94,294.95,67.43,274.69
ACQ020822,Everyday Essentials,203.9,379.94,1012.59,398.35,767.44,184.93,731.88
ACQ020823,Everyday Essentials,139.49,258.44,809.67,280.86,552.66,124.82,569.1
ACQ020824,Everyday Essentials,133.0,259.79,781.14,246.07,585.19,132.24,511.54
ACQ020825,Everyday Essentials,124.94,232.55,809.88,240.39,512.3,119.95,513.51
ACQ020826,Balanced Spender,384.2,380.0,379.1,367.74,395.84,395.67,396.6
ACQ020827,Frequent Traveler,944.07,412.73,219.86,301.24,135.7,253.74,407.61
ACQ020828,Dining Enthusiast,290.14,1079.93,407.08,467.92,271.03,423.66,338.27
ACQ020829,Online Shopper,86.43,161.18,167.56,836.84,85.5,260.49,153.31
ACQ020830,Dining Enthusiast,80.04,397.36,117.86,140.94,80.7,112.54,110.11
ACQ020831,Balanced Spender,453.05,436.03,484.29,439.77,442.0,509.47,475.41
ACQ020832,Frequent Traveler,775.33,354.78,189.15,280.96,119.06,257.83,343.67
ACQ020833,Frequent Traveler,367.71,149.62,82.86,136.6,51.68,106.01,162.18
ACQ020834,Balanced Spender,463.03,458.05,475.07,428.02,426.66,521.24,532.68
ACQ020835,Frequent Traveler,880.73,368.96,197.68,288.69,122.73,247.05,363.95
ACQ020836,Frequent Traveler,639.44,266.45,153.2,226.39,100.68,201.19,307.0
ACQ020837,Balanced Spender,204.58,189.56,194.33,187.1,206.09,220.49,194.35
ACQ020838,Everyday Essentials,69.94,140.08,472.45,139.82,274.84,72.37,303.72
ACQ020839,Dining Enthusiast,97.69,417.19,140.54,184.21,88.41,140.42,124.3
ACQ020840,Frequent Traveler,802.33,333.79,188.97,289.41,115.59,251.69,368.03
ACQ020841,Frequent Traveler,988.65,380.74,223.16,348.43,148.64,292.75,411.49
ACQ020842,Everyday Essentials,151.41,291.58,895.39,304.27,622.77,122.4,566.98
ACQ020843,Online Shopper,65.87,144.83,143.5,658.81,77.41,242.19,156.24
ACQ020844,Frequent Traveler,773.35,357.02,196.67,259.24,110.01,245.38,305.25
ACQ020845,Dining Enthusiast,149.07,611.58,212.39,242.65,144.12,231.66,166.47
ACQ020846,Everyday Essentials,125.74,262.62,818.92,246.81,555.56,125.66,513.71
ACQ020847,Dining Enthusiast,99.2,485.76,148.63,191.32,106.81,166.85,136.01
ACQ020848,Dining Enthusiast,137.24,613.22,217.14,284.08,120.96,217.19,166.55
ACQ020849,Frequent Traveler,1218.1,578.0,292.24,423.19,184.58,378.47,531.08
ACQ020850,Dining Enthusiast,271.62,1317.4,458.16,504.18,271.69,466.01,372.67
ACQ020851,Online Shopper,52.48,100.35,109.89,443.6,54.3,156.22,106.42
ACQ020852,Dining Enthusiast,217.13,967.66,311.24,439.31,227.52,305.88,266.15
ACQ020853,Frequent Traveler,576.47,250.44,126.46,196.51,76.73,155.05,248.08
ACQ020854,Balanced Spender,385.06,394.98,384.19,378.92,382.74,422.57,414.88
ACQ020855,Everyday Essentials,161.91,332.09,1048.62,328.71,695.78,167.31,682.97
ACQ020856,Dining Enthusiast,306.21,1300.24,477.39,614.71,290.09,424.97,372.47
ACQ020857,Frequent Traveler,606.2,257.04,138.4,199.49,78.5,170.8,225.69
ACQ020858,Dining Enthusiast,210.91,938.04,332.13,401.26,211.25,318.35,262.48
ACQ020859,Frequent Traveler,971.84,377.88,199.36,325.66,130.99,266.43,406.52
ACQ020860,Everyday Essentials,142.5,298.54,893.31,328.12,619.51,157.42,582.33
ACQ020861,Dining Enthusiast,117.9,558.65,196.85,245.29,124.99,172.78,158.75
ACQ020862,Balanced Spender,268.72,254.61,291.32,270.24,270.7,292.13,272.3
ACQ020863,Balanced Spender,182.17,150.42,174.36,179.11,170.43,184.18,170.25
ACQ020864,Everyday Essentials,56.87,124.62,369.24,128.84,249.47,66.61,242.06
ACQ020865,Online Shopper,65.37,133.34,148.93,676.14,67.86,201.58,136.33
ACQ020866,Online Shopper,161.83,313.34,313.13,1261.46,154.69,433.88,306.11
ACQ020867,Online Shopper,150.52,290.12,318.91,1323.11,156.27,467.86,290.55
ACQ020868,Everyday Essentials,186.93,329.32,984.05,367.76,732.26,173.7,723.6
ACQ020869,Balanced Spender,185.64,176.3,171.32,174.78,186.63,196.37,201.18
ACQ020870,Dining Enthusiast,108.26,491.66,184.16,223.85,119.32,165.36,143.11
ACQ020871,Dining Enthusiast,168.27,725.38,247.33,320.45,172.55,253.4,193.68
ACQ020872,Frequent Traveler,515.46,214.1,109.82,167.78,69.19,141.1,215.65
ACQ020873,Dining Enthusiast,178.07,861.2,261.96,353.07,183.61,273.72,221.6
ACQ020874,Online Shopper,136.82,259.56,258.22,1288.93,136.9,443.5,270.52
ACQ020875,Everyday Essentials,57.0,119.0,361.69,121.65,211.28,61.22,228.11
ACQ020876,Everyday Essentials,190.29,373.32,1131.2,393.94,719.38,205.51,777.64
ACQ020877,Everyday Essentials,131.6,246.02,783.62,251.24,519.9,139.39,561.62
ACQ020878,Frequent Traveler,690.09,300.96,155.67,241.02,94.13,206.6,306.28
ACQ020879,Dining Enthusiast,103.42,431.88,151.04,183.06,99.11,148.27,128.27
ACQ020880,Balanced Spender,463.02,505.42,503.34,500.42,516.18,550.61,522.32
ACQ020881,Dining Enthusiast,294.34,1341.69,516.35,530.2,321.84,441.69,355.65
ACQ020882,Online Shopper,74.04,146.58,150.85,632.26,73.75,211.23,149.79
ACQ020883,Dining Enthusiast,190.38,826.85,288.54,357.68,196.74,296.3,253.82
ACQ020884,Frequent Traveler,936.51,386.77,196.89,331.28,134.37,266.15,389.27
ACQ020885,Everyday Essentials,51.35,107.37,307.78,106.48,209.85,54.06,197.13
ACQ020886,Dining Enthusiast,145.64,670.28,228.29,273.13,150.86,238.67,184.14
ACQ020887,Everyday Essentials,62.8,129.39,374.74,129.68,242.69,62.81,247.85
ACQ020888,Frequent Traveler,971.32,435.06,240.79,396.56,154.32,311.07,403.54
ACQ020889,Balanced Spender,274.63,254.58,272.93,281.37,260.91,276.56,311.3
ACQ020890,Online Shopper,142.92,271.51,287.53,1144.74,126.69,423.49,262.95
ACQ020891,Dining Enthusiast,282.71,1348.13,437.93,575.81,302.98,491.66,373.55
ACQ020892,Frequent Traveler,971.04,488.19,242.96,389.46,174.15,323.72,485.25
ACQ020893,Online Shopper,66.74,121.46,126.92,580.48,66.69,182.71,123.2
ACQ020894,Everyday Essentials,100.79,189.27,604.72,194.04,373.65,103.54,401.92
ACQ020895,Dining Enthusiast,236.34,1064.23,371.27,429.41,227.16,350.55,299.18
ACQ020896,Frequent Traveler,541.77,252.32,132.72,197.78,83.28,150.56,249.23
ACQ020897,Balanced Spender,350.03,311.05,333.94,277.67,302.42,328.27,333.84
ACQ020898,Everyday Essentials,88.55,178.37,506.88,170.24,343.24,86.36,350.92
ACQ020899,Frequent Traveler,356.41,139.96,78.4,120.92,53.08,102.46,144.37
ACQ020900,Everyday Essentials,156.78,301.19,969.07,334.64,674.6,163.24,594.91
ACQ020901,Frequent Traveler,1356.51,509.25,309.5,457.51,191.57,380.54,584.98
ACQ020902,Online Shopper,131.28,242.31,241.04,1051.78,130.56,382.27,244.62
ACQ020903,Dining Enthusiast,233.19,1045.52,300.37,398.7,233.63,351.93,253.28
ACQ020904,Balanced Spender,296.81,326.62,326.86,333.71,315.27,366.8,361.2
ACQ020905,Online Shopper,135.26,271.94,258.8,1197.41,136.87,394.82,246.82
ACQ020906,Everyday Essentials,105.68,230.79,634.71,199.7,465.77,113.57,456.03
ACQ020907,Dining Enthusiast,106.42,502.98,167.8,191.4,110.83,148.23,141.0
ACQ020908,Everyday Essentials,209.39,398.74,1218.05,406.98,773.84,187.9,815.62
ACQ020909,Dining Enthusiast,212.53,900.84,290.92,387.33,213.54,320.03,242.71
ACQ020910,Frequent Traveler,1325.02,500.38,271.48,429.82,172.75,354.06,528.13
ACQ020911,Dining Enthusiast,186.13,818.94,291.65,355.34,193.85,296.3,234.25
ACQ020912,Dining Enthusiast,254.43,1063.3,383.6,468.3,247.74,396.38,328.75
ACQ020913,Dining Enthusiast,257.84,1136.51,365.62,501.99,245.89,399.08,312.36
ACQ020914,Balanced Spender,184.35,181.58,182.13,176.46,191.71,194.08,194.74
ACQ020915,Everyday Essentials,98.53,178.77,580.52,190.92,389.37,97.41,391.91
ACQ020916,Dining Enthusiast,172.94,738.51,269.6,292.9,180.41,238.89,208.76
ACQ020917,Online Shopper,198.37,343.95,377.81,1747.15,200.19,559.01,380.75
ACQ020918,Balanced Spender,331.91,327.24,318.0,323.34,347.69,350.31,360.63
ACQ020919,Everyday Essentials,181.11,391.16,1195.2,385.02,768.03,204.71,732.43
ACQ020920,Frequent Traveler,1354.58,568.2,337.92,482.96,182.86,395.98,539.1
ACQ020921,Everyday Essentials,83.64,165.85,484.48,181.49,306.16,85.02,374.14
ACQ020922,Frequent Traveler,728.09,309.99,159.77,239.41,105.12,208.06,322.19
ACQ020923,Online Shopper,93.63,191.7,183.55,837.55,90.75,280.66,183.0
ACQ020924,Everyday Essentials,91.22,187.1,541.0,182.21,381.49,99.78,396.96
ACQ020925,Dining Enthusiast,223.09,937.93,330.65,413.58,226.67,323.37,281.71
ACQ020926,Dining Enthusiast,110.95,527.15,166.49,203.77,129.53,165.32,146.39
ACQ020927,Dining Enthusiast,90.29,411.59,144.3,180.8,91.7,144.44,116.33
ACQ020928,Everyday Essentials,112.8,215.13,684.34,232.16,429.72,102.91,476.92
ACQ020929,Balanced Spender,322.52,336.31,304.58,308.15,313.97,353.89,366.08
ACQ020930,Dining Enthusiast,256.01,1113.98,391.51,481.33,283.88,368.54,321.89
ACQ020931,Balanced Spender,156.93,152.55,166.14,164.43,151.54,164.01,161.42
ACQ020932,Everyday Essentials,133.57,312.27,984.96,276.38,667.8,139.16,620.61
ACQ020933,Dining Enthusiast,232.96,997.63,354.37,412.43,236.15,352.78,276.72
ACQ020934,Everyday Essentials,112.52,232.78,710.22,232.56,457.99,120.54,433.6
ACQ020935,Frequent Traveler,1392.61,584.89,301.46,437.56,197.33,374.09,546.96
ACQ020936,Dining Enthusiast,198.44,767.21,301.88,348.49,189.3,293.0,235.37
ACQ020937,Everyday Essentials,113.28,247.47,598.56,187.84,464.72,104.91,418.18
ACQ020938,Online Shopper,171.13,327.16,341.01,1653.08,177.77,507.69,333.82
ACQ020939,Online Shopper,118.65,245.01,227.69,1158.06,113.24,377.98,253.24
ACQ020940,Online Shopper,105.77,216.99,207.19,871.85,110.69,329.0,205.46
ACQ020941,Online Shopper,96.92,201.5,206.25,886.29,90.68,292.67,188.77
ACQ020942,Balanced Spender,463.55,457.98,442.77,433.18,408.9,492.15,456.35
ACQ020943,Frequent Traveler,1253.04,576.38,285.24,461.17,194.38,404.26,559.82
ACQ020944,Balanced Spender,202.37,183.38,176.29,177.81,185.65,185.81,185.99
ACQ020945,Balanced Spender,320.19,322.77,312.26,365.45,332.15,382.46,326.57
ACQ020946,Online Shopper,120.1,234.16,244.76,1007.78,118.03,413.46,262.39
ACQ020947,Online Shopper,74.75,148.63,148.64,670.53,73.48,223.0,150.23
ACQ020948,Dining Enthusiast,91.83,355.32,116.44,162.53,90.06,140.77,115.03
ACQ020949,Frequent Traveler,1275.48,562.84,282.65,393.03,166.56,378.75,530.07
ACQ020950,Balanced Spender,501.58,582.47,529.25,491.59,538.73,559.75,538.26
ACQ020951,Online Shopper,191.04,402.63,363.2,1799.17,169.84,588.45,368.85
ACQ020952,Balanced Spender,478.34,505.41,509.13,487.09,452.33,532.77,573.06
ACQ020953,Frequent Traveler,760.71,344.32,179.97,260.76,121.67,235.25,317.94
ACQ020954,Dining Enthusiast,269.15,1177.22,461.67,534.38,293.35,402.8,373.93
ACQ020955,Balanced Spender,193.34,174.38,190.61,169.05,196.79,199.45,197.06
ACQ020956,Balanced Spender,569.59,501.9,581.61,537.65,496.51,551.52,582.82
ACQ020957,Balanced Spender,363.36,349.56,353.58,362.83,329.68,392.19,389.13
ACQ020958,Online Shopper,73.27,149.25,140.64,655.09,71.86,214.1,154.15
ACQ020959,Online Shopper,206.54,403.18,383.83,1777.8,178.33,596.0,372.74
ACQ020960,Everyday Essentials,133.8,295.59,893.41,318.59,586.61,149.64,640.24
ACQ020961,Frequent Traveler,1217.79,546.68,270.84,437.61,188.87,339.26,517.32
ACQ020962,Online Shopper,144.97,303.53,293.21,1370.79,143.18,437.25,286.3
ACQ020963,Balanced Spender,393.9,386.03,383.75,392.12,353.85,396.18,426.89
ACQ020964,Everyday Essentials,195.7,402.6,1132.06,362.54,738.73,191.35,707.79
ACQ020965,Online Shopper,114.78,238.69,221.56,994.07,107.17,320.15,216.23
ACQ020966,Frequent Traveler,650.99,292.59,146.08,239.71,97.25,195.06,264.73
ACQ020967,Dining Enthusiast,228.11,1044.56,357.16,455.63,242.73,343.89,276.56
ACQ020968,Everyday Essentials,58.9,115.17,322.88,107.15,245.83,55.92,228.51
ACQ020969,Online Shopper,179.8,404.2,397.26,1798.1,202.19,593.21,404.59
ACQ020970,Everyday Essentials,142.51,259.75,876.66,256.78,515.13,131.86,508.6
ACQ020971,Online Shopper,133.77,282.1,263.62,1258.48,131.92,392.7,309.93
ACQ020972,Online Shopper,72.2,131.18,150.39,607.07,66.29,185.44,141.04
ACQ020973,Dining Enthusiast,223.2,917.03,315.7,426.01,211.9,317.78,254.85
ACQ020974,Everyday Essentials,62.03,122.02,375.34,116.56,255.62,58.08,215.89
ACQ020975,Everyday Essentials,172.65,324.18,1043.38,337.37,666.9,169.41,674.43
ACQ020976,Online Shopper,150.01,347.18,327.62,1462.18,150.5,494.66,343.15
ACQ020977,Frequent Traveler,642.92,292.89,156.39,209.02,95.44,196.33,257.47
ACQ020978,Online Shopper,166.1,367.4,324.37,1414.87,163.89,504.45,356.74
ACQ020979,Online Shopper,203.04,377.99,388.14,1799.09,189.3,582.66,365.16
ACQ020980,Dining Enthusiast,227.42,972.01,340.73,441.4,230.04,342.2,291.82
ACQ020981,Frequent Traveler,514.12,240.11,125.08,179.45,83.98,157.48,249.4
ACQ020982,Dining Enthusiast,150.7,746.14,232.98,306.02,180.53,247.18,205.69
ACQ020983,Frequent Traveler,527.31,228.61,117.93,198.76,70.72,156.77,228.16
ACQ020984,Balanced Spender,391.31,406.82,399.82,393.61,410.83,412.85,432.83
ACQ020985,Everyday Essentials,49.14,101.53,297.75,97.76,205.63,49.46,213.66
ACQ020986,Balanced Spender,435.6,420.15,467.71,417.32,407.75,462.42,481.46
ACQ020987,Frequent Traveler,753.44,354.89,184.97,265.33,104.37,215.71,306.16
ACQ020988,Online Shopper,152.91,309.33,312.45,1391.09,157.5,477.18,296.26
ACQ020989,Everyday Essentials,120.52,243.7,671.32,213.5,447.38,121.48,501.08
ACQ020990,Online Shopper,126.48,251.03,268.67,989.99,136.31,366.94,253.23
ACQ020991,Everyday Essentials,73.2,146.49,448.12,139.09,305.46,70.18,287.84
ACQ020992,Everyday Essentials,141.06,307.41,951.78,318.92,579.98,155.24,659.03
ACQ020993,Frequent Traveler,751.98,351.8,187.9,276.9,115.35,199.0,332.56
ACQ020994,Dining Enthusiast,255.94,1099.16,388.76,519.06,282.22,390.16,343.52
ACQ020995,Frequent Traveler,676.53,283.25,154.82,232.54,92.12,197.95,311.6
ACQ020996,Balanced Spender,395.45,370.24,420.44,402.2,393.92,420.98,367.47
ACQ020997,Balanced Spender,491.68,482.23,477.25,508.26,481.36,499.75,523.69
ACQ020998,Online Shopper,133.99,263.46,279.26,1280.54,137.24,395.61,258.71
ACQ020999,Online Shopper,123.37,228.2,227.83,1047.33,116.18,378.66,232.31
ACQ021000,Frequent Traveler,909.37,443.26,225.32,353.9,150.8,272.31,402.2
ACQ021001,Frequent Traveler,1283.52,517.35,249.88,413.95,155.17,359.28,550.96
ACQ021002,Everyday Essentials,170.99,368.14,909.05,324.07,691.76,156.13,707.6
ACQ021003,Dining Enthusiast,88.5,401.03,124.99,162.23,76.67,115.7,103.83
ACQ021004,Online Shopper,165.14,331.42,298.44,1461.13,167.67,517.08,315.78
ACQ021005,Balanced Spender,461.11,473.33,496.05,482.2,489.34,516.31,515.45
ACQ021006,Balanced Spender,230.29,257.73,249.53,224.18,227.45,264.8,259.44
ACQ021007,Everyday Essentials,151.07,285.91,933.44,293.24,529.55,154.58,586.11
ACQ021008,Online Shopper,133.82,259.08,303.54,1245.87,155.9,490.43,295.68
ACQ021009,Online Shopper,87.95,176.91,195.57,710.42,83.87,278.86,169.41
ACQ021010,Online Shopper,86.53,185.56,186.65,889.36,105.33,297.35,190.07
ACQ021011,Frequent Traveler,701.84,283.56,154.66,247.11,105.36,205.21,290.8
ACQ021012,Everyday Essentials,72.23,154.28,462.36,148.47,286.97,70.42,320.21
ACQ021013,Online Shopper,121.83,257.54,263.88,1159.89,122.3,382.68,251.59
ACQ021014,Balanced Spender,462.57,484.23,422.25,499.18,516.66,512.58,533.37
ACQ021015,Everyday Essentials,86.98,185.17,545.67,186.79,357.84,91.71,322.5
ACQ021016,Balanced Spender,418.85,432.12,471.76,446.71,409.97,496.02,444.27
ACQ021017,Online Shopper,100.16,188.44,214.22,999.99,110.14,308.58,197.45
ACQ021018,Dining Enthusiast,253.73,1075.26,399.87,450.22,251.61,356.51,316.89
ACQ021019,Online Shopper,72.23,149.74,153.68,762.52,76.42,236.93,155.11
ACQ021020,Frequent Traveler,826.34,358.1,186.7,287.77,111.31,225.2,419.46
ACQ021021,Balanced Spender,218.93,211.03,225.56,221.09,211.05,240.66,225.25
ACQ021022,Frequent Traveler,734.43,315.25,159.98,227.39,99.61,191.96,286.14
ACQ021023,Balanced Spender,382.65,350.65,356.67,363.55,392.02,416.61,364.85
ACQ021024,Balanced Spender,274.04,279.83,268.02,275.24,309.68,324.94,300.47
ACQ021025,Balanced Spender,401.55,384.37,412.95,393.83,424.31,424.85,426.24
ACQ021026,Balanced Spender,280.97,276.76,292.33,297.05,294.02,330.19,302.62
ACQ021027,Balanced Spender,161.05,141.51,138.93,152.68,155.75,140.79,156.68
ACQ021028,Everyday Essentials,101.13,230.5,665.32,209.17,377.7,110.01,418.32
ACQ021029,Dining Enthusiast,152.12,622.66,214.06,284.28,141.95,226.55,183.24
ACQ021030,Balanced Spender,137.41,146.59,155.29,154.53,144.65,156.83,147.28
ACQ021031,Everyday Essentials,167.18,347.66,1038.74,356.16,757.93,189.27,743.11
ACQ021032,Balanced Spender,423.38,405.45,415.29,414.95,424.79,466.39,421.39
ACQ021033,Everyday Essentials,144.88,279.09,893.53,305.86,671.42,152.07,549.34
ACQ021034,Balanced Spender,157.99,151.31,161.1,147.27,167.84,165.83,171.72
ACQ021035,Online Shopper,151.25,329.03,329.78,1249.98,151.87,454.54,291.09
ACQ021036,Dining Enthusiast,269.51,1238.09,411.4,500.67,257.14,405.72,359.26
ACQ021037,Frequent Traveler,1236.48,559.83,271.83,418.4,171.53,348.85,513.52
ACQ021038,Balanced Spender,351.92,369.72,393.9,351.52,379.42,383.46,384.78
ACQ021039,Balanced Spender,431.95,478.29,427.42,433.17,454.44,501.87,499.1
ACQ021040,Online Shopper,136.22,275.37,274.64,1258.11,146.43,428.96,257.8
ACQ021041,Everyday Essentials,65.36,141.84,390.69,130.39,273.07,66.6,261.89
ACQ021042,Balanced Spender,206.26,216.35,193.66,197.6,189.26,230.23,242.05
ACQ021043,Balanced Spender,445.36,416.93,459.2,449.78,456.48,471.83,480.61
ACQ021044,Frequent Traveler,484.76,210.82,115.82,176.49,73.22,145.88,215.07
ACQ021045,Everyday Essentials,106.48,196.67,566.91,212.91,404.14,101.42,434.58
ACQ021046,Everyday Essentials,56.59,110.21,302.46,106.53,211.97,57.15,233.26
ACQ021047,Frequent Traveler,1008.12,481.91,250.15,367.32,143.98,319.78,434.66
ACQ021048,Frequent Traveler,1030.09,474.78,228.44,341.18,164.06,280.88,444.0
ACQ021049,Online Shopper,99.13,200.21,187.56,823.32,99.48,301.95,185.98
ACQ021050,Frequent Traveler,892.59,422.91,226.48,344.66,141.78,276.29,426.68
ACQ021051,Frequent Traveler,501.87,203.05,108.79,173.65,68.46,135.25,219.96
ACQ021052,Dining Enthusiast,246.04,1049.94,362.41,438.71,249.25,342.41,291.07
ACQ021053,Everyday Essentials,191.16,350.71,1034.78,347.1,708.41,165.73,672.75
ACQ021054,Dining Enthusiast,94.53,453.24,129.15,171.26,94.44,140.79,133.07
ACQ021055,Online Shopper,130.87,259.12,260.8,1188.24,128.83,397.47,276.98
ACQ021056,Online Shopper,138.21,285.9,290.67,1262.77,144.68,415.02,297.99
ACQ021057,Balanced Spender,188.2,179.81,174.83,179.19,194.59,193.11,195.27
ACQ021058,Balanced Spender,513.27,590.78,560.27,548.46,496.0,590.31,597.68
ACQ021059,Online Shopper,170.48,366.72,354.85,1551.49,184.42,508.12,358.78
ACQ021060,Everyday Essentials,82.28,168.22,449.93,156.66,314.07,76.44,316.32
ACQ021061,Dining Enthusiast,141.98,595.86,208.59,257.34,152.22,199.41,183.66
ACQ021062,Balanced Spender,350.8,365.43,365.13,363.26,364.05,372.85,401.64
ACQ021063,Everyday Essentials,175.48,354.47,948.5,339.04,705.05,171.98,659.94
ACQ021064,Balanced Spender,370.51,373.05,399.43,347.69,341.94,391.92,400.44
ACQ021065,Online Shopper,174.98,360.71,336.53,1471.86,175.69,516.95,340.92
ACQ021066,Frequent Traveler,1326.82,593.86,280.85,433.27,187.72,373.35,547.75
ACQ021067,Frequent Traveler,827.42,387.91,197.88,298.7,116.79,231.96,345.54
ACQ021068,Everyday Essentials,93.4,183.9,529.35,181.05,393.87,85.89,366.08
ACQ021069,Frequent Traveler,1297.67,619.37,299.04,503.95,223.45,412.97,532.61
